id,conversation_id,event_type,payload,confidence,created_at,workflow_step,event_status
337,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""4d27fbe3-20d0-4eb4-b003-1935be53af25""},""reply"":""W Rezydencja Luxury Hotel dostępne m.in.: BUFFAL za 54 zł, Carpaccio z kaczki marynowanej w grzańcu za 36 zł, Grzanka z krupniokiem za 28 zł, Kartacze z dzikiem za 48 zł, Krem z dyni z białą czekoladą za 35 zł oraz Makaron ryżowy z warzywami za 37 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":4882,""nluMs"":691,""ttsMs"":0,""totalMs"":5626},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:39:50.546+00,,success
338,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Rezydencja Luxury Hotel""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T05:39:50.707Z""}",,2025-12-18 05:39:50.707+00,show_menu,success
339,session-1766021535758,request_received,"{""text"":""prezydencja Raczyńska to jest dostępny Empik""}",,2025-12-18 05:39:55.546+00,request_received,success
340,session-1766021535758,intent_resolved,"{""reply"":""W Rezydencji Luxury Hotel dostępne m.in. BUFFAL za 54 zł, Carpaccio z kaczki marynowanej za 36 zł, Grzanka z krupniokiem za 28 zł, Kartacze z dzikiem za 48 zł, Krem z dyni z białą czekoladą za 35 zł oraz Makaron ryżowy z warzywami za 37 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 05:40:03.157+00,show_menu,success
341,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik chce wyjaśnić szczegóły zamówienia, a ostatni kontekst wskazuje na żądanie menu dla restauracji 'Rezydencja Luxury Hotel'."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""4d27fbe3-20d0-4eb4-b003-1935be53af25""},""reply"":""W Rezydencji Luxury Hotel dostępne m.in. BUFFAL za 54 zł, Carpaccio z kaczki marynowanej za 36 zł, Grzanka z krupniokiem za 28 zł, Kartacze z dzikiem za 48 zł, Krem z dyni z białą czekoladą za 35 zł oraz Makaron ryżowy z warzywami za 37 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":7170,""nluMs"":595,""ttsMs"":0,""totalMs"":7741},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:40:03.157+00,,success
342,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik chce wyjaśnić szczegóły zamówienia, a ostatni kontekst wskazuje na żądanie menu dla restauracji 'Rezydencja Luxury Hotel'."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Rezydencja Luxury Hotel""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T05:40:03.249Z""}",,2025-12-18 05:40:03.249+00,show_menu,success
343,session-1766021535758,request_received,"{""text"":""wybieram grzanka z krupniokiem""}",,2025-12-18 05:40:31.98+00,request_received,success
344,session-1766021535758,intent_resolved,"{""reply"":""W restauracji Rezydencja Luxury Hotel nie ma grzanki z krupniokiem w menu. Mogę zaproponować inne dania lub sprawdzić inne dostępne opcje. Co byś chciał zamówić?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 05:40:36.213+00,create_order,success
345,session-1766021535758,response_sent,"{""meta"":{""reasoning"":null},""reply"":""W restauracji Rezydencja Luxury Hotel nie ma grzanki z krupniokiem w menu. Mogę zaproponować inne dania lub sprawdzić inne dostępne opcje. Co byś chciał zamówić?"",""intent"":""create_order"",""timings"":{""dbMs"":3859,""nluMs"":372,""ttsMs"":0,""totalMs"":4325},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:40:36.213+00,,success
346,session-1766021535758,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":[""grzanka z krpniokiem""],""isContextLocked"":false,""targetRestaurant"":""Rezydencja Luxury Hotel""}},""intent"":""create_order"",""timestamp"":""2025-12-18T05:40:36.309Z""}",,2025-12-18 05:40:36.309+00,create_order,success
347,session-1766021535758,request_received,"{""text"":""wybieram Rezydencja Luxury hotel""}",,2025-12-18 05:40:53.398+00,request_received,success
348,session-1766021535758,intent_resolved,"{""reply"":""W Rezydencji Luxury Hotel dostępne m.in.: BUFFAL za 54 zł, Carpaccio z kaczki marynowanej w grzańcu za 36 zł, Grzanka z krupniokiem za 28 zł, Kartacze z dzikiem za 48 zł, Krem z dyni z białą czekoladą za 35 zł oraz Makaron ryżowy z warzywami za 37 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""llm"",""confidence"":0.9}",,2025-12-18 05:40:59.701+00,show_menu,success
349,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""4d27fbe3-20d0-4eb4-b003-1935be53af25""},""reply"":""W Rezydencji Luxury Hotel dostępne m.in.: BUFFAL za 54 zł, Carpaccio z kaczki marynowanej w grzańcu za 36 zł, Grzanka z krupniokiem za 28 zł, Kartacze z dzikiem za 48 zł, Krem z dyni z białą czekoladą za 35 zł oraz Makaron ryżowy z warzywami za 37 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":4946,""nluMs"":1507,""ttsMs"":0,""totalMs"":6409},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:40:59.701+00,,success
350,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Rezydencja Luxury Hotel""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T05:40:59.799Z""}",,2025-12-18 05:40:59.799+00,show_menu,success
351,session-1766021535758,request_received,"{""text"":""carpaccio z kaczki marynowanej w grzańca""}",,2025-12-18 05:41:34.573+00,request_received,success
352,session-1766021535758,intent_resolved,"{""reply"":""W Rezydencji Luxury Hotel nie znalazłam pozycji \""Carpaccio z kaczki marynowanej w grzańcu\"" w menu. Mogę jednak pokazać inne dostępne dania. Chcesz zobaczyć menu tej restauracji?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 05:41:38.92+00,create_order,success
353,session-1766021535758,response_sent,"{""meta"":{""reasoning"":null},""reply"":""W Rezydencji Luxury Hotel nie znalazłam pozycji \""Carpaccio z kaczki marynowanej w grzańcu\"" w menu. Mogę jednak pokazać inne dostępne dania. Chcesz zobaczyć menu tej restauracji?"",""intent"":""create_order"",""timings"":{""dbMs"":4022,""nluMs"":322,""ttsMs"":0,""totalMs"":4452},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:41:38.919+00,,success
354,session-1766021535758,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":[""carpaccio z kaczki marynowanej"",""grzańca""],""isContextLocked"":false,""targetRestaurant"":""Rezydencja Luxury Hotel""}},""intent"":""create_order"",""timestamp"":""2025-12-18T05:41:39.035Z""}",,2025-12-18 05:41:39.035+00,create_order,success
355,session-1766021535758,request_received,"{""text"":""Poleć trzy miejsca w pobliżu""}",,2025-12-18 05:47:44.124+00,request_received,success
356,session-1766021535758,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 05:47:49.25+00,,success
357,session-1766021535758,request_received,"{""text"":""Podaj trzy restauracje w pobliżu""}",,2025-12-18 05:47:54.621+00,request_received,success
358,session-1766021535758,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 05:47:58.651+00,,success
359,session-1766021535758,request_received,"{""text"":""Poleć trzy restauracje w Piekarach Śląskich""}",,2025-12-18 05:48:11.441+00,request_received,success
360,session-1766021535758,intent_resolved,"{""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 05:48:11.604+00,1,success
361,session-1766021535758,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""timestamp"":""2025-12-18T05:48:11.776Z""}",,2025-12-18 05:48:11.776+00,1,success
362,session-1766021535758,request_received,"{""text"":""Restauracja Stara Kamienica""}",,2025-12-18 05:48:18.894+00,request_received,success
363,session-1766021535758,intent_resolved,"{""reply"":""Niestety, nie mogę teraz pobrać menu z Restauracji Stara Kamienica. Sprawdź połączenie z serwerem lub spróbuj ponownie później."",""intent"":""menu_request"",""source"":""classic"",""confidence"":1}",,2025-12-18 05:48:26.114+00,show_menu,success
364,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""Użytkownik wyraził zamiar wybrania restauracji 'Restauracja Stara Kamienica', która została wymieniona w dostępnej liście restauracji. Dlatego wybrano akcję 'search_menu', aby wyszukać menu tej konkretnej restauracji."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false}},""reply"":""Niestety, nie mogę teraz pobrać menu z Restauracji Stara Kamienica. Sprawdź połączenie z serwerem lub spróbuj ponownie później."",""intent"":""menu_request"",""timings"":{""dbMs"":6455,""nluMs"":857,""ttsMs"":0,""totalMs"":7398},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:48:26.113+00,,success
365,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""Użytkownik wyraził zamiar wybrania restauracji 'Restauracja Stara Kamienica', która została wymieniona w dostępnej liście restauracji. Dlatego wybrano akcję 'search_menu', aby wyszukać menu tej konkretnej restauracji."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""stara kamienica""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T05:48:26.387Z""}",,2025-12-18 05:48:26.388+00,show_menu,success
366,session-1766021535758,request_received,"{""text"":""gdzie VIN w Piekarach Śląskich""}",,2025-12-18 05:49:10.502+00,request_received,success
367,session-1766021535758,intent_resolved,"{""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 05:49:10.503+00,1,success
368,session-1766021535758,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""timestamp"":""2025-12-18T05:49:10.623Z""}",,2025-12-18 05:49:10.623+00,1,success
369,session-1766021535758,request_received,"{""text"":""wybieram Rezydencja Luxury hotel""}",,2025-12-18 05:49:24.177+00,request_received,success
370,session-1766021535758,response_sent,"{""meta"":{""reasoning"":null,""restaurant_id"":""4d27fbe3-20d0-4eb4-b003-1935be53af25""},""reply"":""Wybrano restaurację Rezydencja Luxury Hotel. Chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""timings"":{""dbMs"":1223,""nluMs"":583,""ttsMs"":0,""totalMs"":1932},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:49:25.985+00,,success
371,session-1766021535758,intent_resolved,"{""reply"":""Wybrano restaurację Rezydencja Luxury Hotel. Chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""source"":""classic"",""confidence"":1}",,2025-12-18 05:49:25.985+00,select_restaurant,success
372,session-1766021535758,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":true,""targetRestaurant"":{""id"":""4d27fbe3-20d0-4eb4-b003-1935be53af25"",""name"":""Rezydencja Luxury Hotel""}}},""intent"":""select_restaurant"",""timestamp"":""2025-12-18T05:49:26.094Z""}",,2025-12-18 05:49:26.094+00,select_restaurant,success
373,session-1766021535758,request_received,"{""text"":""tak Pokaż menu""}",,2025-12-18 05:49:34.192+00,request_received,success
374,session-1766021535758,intent_resolved,"{""reply"":""W Rezydencja Luxury Hotel dostępne m.in.: BUFFAL za 54 zł, Carpaccio z kaczki za 36 zł, Grzanka z krupniokiem za 28 zł, Kartacze z dzikiem za 48 zł, Krem z dyni z białą czekoladą za 35 zł oraz Makaron ryżowy z warzywami za 37 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 05:49:40.792+00,show_menu,success
375,session-1766021535758,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik wykazał zamiar pokazania menu konkretniej restauracji (Rezydencja Luxury Hotel) po wcześniejszym wyborze tej restauracji."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""4d27fbe3-20d0-4eb4-b003-1935be53af25""},""reply"":""W Rezydencja Luxury Hotel dostępne m.in.: BUFFAL za 54 zł, Carpaccio z kaczki za 36 zł, Grzanka z krupniokiem za 28 zł, Kartacze z dzikiem za 48 zł, Krem z dyni z białą czekoladą za 35 zł oraz Makaron ryżowy z warzywami za 37 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":6412,""nluMs"":348,""ttsMs"":0,""totalMs"":6791},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:49:40.792+00,,success
376,session-1766021535758,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik wykazał zamiar pokazania menu konkretniej restauracji (Rezydencja Luxury Hotel) po wcześniejszym wyborze tej restauracji."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Rezydencja Luxury Hotel""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T05:49:41.064Z""}",,2025-12-18 05:49:41.064+00,show_menu,success
377,session-1766021535758,request_received,"{""text"":""grzanka z krupniokiem""}",,2025-12-18 05:49:51.354+00,request_received,success
378,session-1766021535758,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Nie znalazłam pozycji „Grzanka z krupniokiem” w menu Rezydencji Luxury Hotel. Chcesz, żebym pokazała inne dostępne dania w tej restauracji?"",""intent"":""create_order"",""timings"":{""dbMs"":3981,""nluMs"":507,""ttsMs"":0,""totalMs"":4668},""fallback"":false,""confidence"":0.9}",,2025-12-18 05:49:55.844+00,,success
379,session-1766021535758,intent_resolved,"{""reply"":""Nie znalazłam pozycji „Grzanka z krupniokiem” w menu Rezydencji Luxury Hotel. Chcesz, żebym pokazała inne dostępne dania w tej restauracji?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 05:49:55.844+00,create_order,success
380,session-1766021535758,response_sent,"{""meta"":{""llm_refinement"":{""action"":""order"",""quantity"":1,""targetItems"":[""grzanka z krpniokiem""],""isContextLocked"":false,""targetRestaurant"":""Rezydencja Luxury Hotel""}},""intent"":""create_order"",""timestamp"":""2025-12-18T05:49:55.952Z""}",,2025-12-18 05:49:55.952+00,create_order,success
381,session-1765704807460,request_received,"{""text"":""Pokaż trzy restauracje w okolicy""}",,2025-12-18 05:58:53.366+00,request_received,success
382,session-1765704807460,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 05:58:57.589+00,,success
383,session-1765704807460,request_received,"{""text"":""Gdzie najlepiej zjeść w pobliżu""}",,2025-12-18 05:59:05.034+00,request_received,success
384,session-1765704807460,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":1}",,2025-12-18 05:59:08.797+00,,success
385,session-1765704807460,request_received,"{""text"":""Poleć coś w Piekarach Śląskich""}",,2025-12-18 05:59:15.039+00,request_received,success
386,session-1765704807460,intent_resolved,"{""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby_confirmation"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 05:59:15.266+00,1,success
387,session-1765704807460,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby_confirmation"",""timestamp"":""2025-12-18T05:59:15.427Z""}",,2025-12-18 05:59:15.428+00,1,success
388,session-1765704807460,request_received,"{""text"":""Pokaż trzy restauracje w okolicy""}",,2025-12-18 06:04:41.327+00,request_received,success
389,session-1765704807460,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":1}",,2025-12-18 06:04:45.751+00,,success
390,session-1765704807460,request_received,"{""text"":""Poleć trzy miejsca w Piekarach Śląskich""}",,2025-12-18 06:04:52.547+00,request_received,success
391,session-1765704807460,intent_resolved,"{""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 06:04:52.69+00,1,success
392,session-1765704807460,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""timestamp"":""2025-12-18T06:04:52.847Z""}",,2025-12-18 06:04:52.847+00,1,success
393,session-1765704807460,request_received,"{""text"":""wybieram Stara Kamienica""}",,2025-12-18 06:05:35.128+00,request_received,success
394,session-1765704807460,intent_resolved,"{""reply"":""Wybrano restaurację Stara Kamienica. Chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""source"":""classic"",""confidence"":1}",,2025-12-18 06:05:37.427+00,select_restaurant,success
395,session-1765704807460,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":true,""targetRestaurant"":{""id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd"",""name"":""Restauracja Stara Kamienica""}}},""intent"":""select_restaurant"",""timestamp"":""2025-12-18T06:05:37.584Z""}",,2025-12-18 06:05:37.584+00,select_restaurant,success
396,session-1765704807460,response_sent,"{""meta"":{""reasoning"":null,""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""Wybrano restaurację Stara Kamienica. Chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""timings"":{""dbMs"":1657,""nluMs"":638,""ttsMs"":0,""totalMs"":2415},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:05:37.427+00,,success
397,session-1765704807460,request_received,"{""text"":""tak Pokaż menu""}",,2025-12-18 06:05:57.229+00,request_received,success
398,session-1765704807460,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik poprosił o pokazanie menu restauracji, co wskazuje na zamiar przeglądania oferty Restauracji Stara Kamienica."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""W Restauracji Stara Kamienica dostępne m.in.: \n\n- Filet z kurczaka po hawajsku - 19 zł\n- Filet z kurczaka tradycyjny (panierowany) - 15 zł\n- Fondant czekoladowy z lodami i bitą śmietaną - 22 zł\n- Grillowany filet z kurczaka - 15 zł\n- Gulasz wieprzowy po węgiersku - 23 zł\n- Jajecznica z 2 szt. jaj - 11 zł\n\nCo chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":11576,""nluMs"":608,""ttsMs"":0,""totalMs"":12234},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:06:09.263+00,,success
399,session-1765704807460,intent_resolved,"{""reply"":""W Restauracji Stara Kamienica dostępne m.in.: \n\n- Filet z kurczaka po hawajsku - 19 zł\n- Filet z kurczaka tradycyjny (panierowany) - 15 zł\n- Fondant czekoladowy z lodami i bitą śmietaną - 22 zł\n- Grillowany filet z kurczaka - 15 zł\n- Gulasz wieprzowy po węgiersku - 23 zł\n- Jajecznica z 2 szt. jaj - 11 zł\n\nCo chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""classic"",""confidence"":0.9}",,2025-12-18 06:06:09.263+00,show_menu,success
400,session-1765704807460,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""Wybrano searchMenu ponieważ użytkownik poprosił o pokazanie menu restauracji, co wskazuje na zamiar przeglądania oferty Restauracji Stara Kamienica."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T06:06:09.413Z""}",,2025-12-18 06:06:09.413+00,show_menu,success
401,session-1765704807460,request_received,"{""text"":""w restauracji Stara Kamienica dostępne między innymi""}",,2025-12-18 06:06:15.378+00,request_received,success
402,session-1765704807460,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""W Restauracji Stara Kamienica dostępne m.in.: Filet z kurczaka po hawajsku za 19 zł, Filet z kurczaka tradycyjny za 15 zł, Fondant czekoladowy za 22 zł, Grillowany filet z kurczaka za 15 zł, Gulasz wieprzowy po węgiersku za 23 zł oraz Jajecznica z 2 szt. jaj za 11 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":5975,""nluMs"":2212,""ttsMs"":0,""totalMs"":8212},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:06:23.399+00,,success
403,session-1765704807460,intent_resolved,"{""reply"":""W Restauracji Stara Kamienica dostępne m.in.: Filet z kurczaka po hawajsku za 19 zł, Filet z kurczaka tradycyjny za 15 zł, Fondant czekoladowy za 22 zł, Grillowany filet z kurczaka za 15 zł, Gulasz wieprzowy po węgiersku za 23 zł oraz Jajecznica z 2 szt. jaj za 11 zł. Co chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""llm"",""confidence"":0.9}",,2025-12-18 06:06:23.399+00,show_menu,success
404,session-1765704807460,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T06:06:23.575Z""}",,2025-12-18 06:06:23.575+00,show_menu,success
405,session-1765704807460,request_received,"{""text"":""filet z kurczaka po hawajsku""}",,2025-12-18 06:08:17.55+00,request_received,success
406,session-1765704807460,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Niestety, nie znalazłam pozycji „filet z kurczaka po hawajsku” w menu Restauracji Stara Kamienica. Mogę pokazać inne dostępne dania. Czy chcesz zobaczyć menu?"",""intent"":""create_order"",""timings"":{""dbMs"":4382,""nluMs"":595,""ttsMs"":0,""totalMs"":5089},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:08:22.533+00,,success
407,session-1765704807460,intent_resolved,"{""reply"":""Niestety, nie znalazłam pozycji „filet z kurczaka po hawajsku” w menu Restauracji Stara Kamienica. Mogę pokazać inne dostępne dania. Czy chcesz zobaczyć menu?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 06:08:22.533+00,create_order,success
408,session-1765704807460,response_sent,"{""meta"":{""llm_refinement"":{""action"":""order"",""quantity"":1,""targetItems"":[""filet z kurczaka po haajsk""],""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""create_order"",""timestamp"":""2025-12-18T06:08:22.647Z""}",,2025-12-18 06:08:22.647+00,create_order,success
409,session-1766038236531,request_received,"{""text"":""Poleć trzy restauracje w okolicy""}",,2025-12-18 06:10:49.61+00,request_received,success
410,session-1766038236531,intent_resolved,"{""reply"":"""",""intent"":""find_nearby"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 06:10:53.488+00,,success
411,session-1766038236531,request_received,"{""text"":""Pokaż menu klaps Burger""}",,2025-12-18 06:11:15.314+00,request_received,success
412,session-1766038236531,intent_resolved,"{""reply"":""W Klaps Burgers dostępne m.in.: \n\n- Desperado Double – 46 zł\n- Desperado Standard – 36 zł\n- Głodzilla – 59 zł\n- Grzybiarz z Piekaryhill – 40 zł\n- Halloween Double – 49 zł\n- Halloween Standard – 39 zł\n\nCo chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""classic"",""confidence"":1}",,2025-12-18 06:11:21.176+00,show_menu,success
413,session-1766038236531,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""569a7d29-57be-4224-bdf3-09c483415cea""},""reply"":""W Klaps Burgers dostępne m.in.: \n\n- Desperado Double – 46 zł\n- Desperado Standard – 36 zł\n- Głodzilla – 59 zł\n- Grzybiarz z Piekaryhill – 40 zł\n- Halloween Double – 49 zł\n- Halloween Standard – 39 zł\n\nCo chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":5025,""nluMs"":1006,""ttsMs"":0,""totalMs"":5966},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:11:21.175+00,,success
414,session-1766038236531,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Klaps Burger""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T06:11:21.383Z""}",,2025-12-18 06:11:21.383+00,show_menu,success
415,session-1766038236531,request_received,"{""text"":""wybieram Halloween standard""}",,2025-12-18 06:11:49.932+00,request_received,success
416,session-1766038236531,intent_resolved,"{""reply"":""Wybrałaś restaurację Klaps Burgers, ale nie mamy pozycji „Halloween Standard” w menu. Możesz spróbować innych burgerów, na przykład „Desperado Standard” lub „Głodzilla”. Chcesz zobaczyć pełne menu?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 06:11:53.913+00,create_order,success
417,session-1766038236531,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Wybrałaś restaurację Klaps Burgers, ale nie mamy pozycji „Halloween Standard” w menu. Możesz spróbować innych burgerów, na przykład „Desperado Standard” lub „Głodzilla”. Chcesz zobaczyć pełne menu?"",""intent"":""create_order"",""timings"":{""dbMs"":3621,""nluMs"":357,""ttsMs"":0,""totalMs"":4168},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:11:53.913+00,,success
